,ln_median_income,ln_rate_of_drugs_crime,no_english_in_household,median_age,population_density,unemployment_rate,overall_absence,ln_total_crime_rate,people_in_bad_health,green_space
231,10.584055950889214,4.310370645767446,134.34266002299734,33.0,10818.2,8.5,6.0,5.500849963958122,6.2,9.4
232,10.82456680114208,3.448047121979928,106.81818181818181,31.0,18333.3,5.0,6.0,4.320151230955794,3.6,8.5
233,10.584309083405437,4.51243622057554,194.4844989185292,31.0,19333.3,7.6,6.4,4.60816569496789,4.5,10.6
234,10.884254303594648,3.740172748501487,82.35657001850709,37.0,5000.0,4.2,4.7,4.485259889315534,3.7,54.7
235,10.928094427893742,3.7232567431915493,108.46219931271477,34.0,12000.0,5.6,6.9,4.865224091322398,3.4,9.8
236,10.725687361010687,3.725247098284811,116.41419381614443,36.0,9000.0,6.8,5.8,4.8283137373023015,4.9,16.3
237,10.695801104590572,3.7120018715347904,117.66797013864202,31.0,9107.1,7.3,6.8,4.388257184424518,4.4,25.0
238,10.503147890002609,4.447127133671652,164.44524495677234,32.0,11090.9,9.2,6.0,5.7791991139409555,5.8,9.7
239,10.777705507988376,3.926521542496057,118.83999188805517,31.0,16000.0,6.3,6.2,4.755312844417811,3.7,1.0
240,10.36910658346404,4.777463454415683,143.34063308779614,31.0,14888.9,12.2,6.0,4.379523504455763,6.5,4.2
241,10.848365741262196,2.9732594177019323,84.52846588439809,36.0,4557.7,5.6,5.1,4.552823705615882,3.6,52.3
242,10.450162829195817,3.9317069956941797,215.3209109730849,33.0,9821.4,10.4,5.9,4.432006566978902,5.5,25.3
243,10.320222252902523,4.262476014327585,235.22955917322113,32.0,16111.1,12.7,6.6,4.6061696863211745,6.4,4.9
244,10.860344246156945,3.132906657457015,76.19539043687651,35.0,8892.9,5.0,5.6,4.343805421853684,3.0,14.2
245,10.8187777840767,3.1895482097736805,82.60276641340347,35.0,6275.0,5.8,5.2,4.232656178019613,3.5,24.6
246,10.522719050145906,5.090678001769792,242.73441783951748,31.0,8312.5,8.4,5.4,4.566429357671661,5.3,45.4
247,10.891354482899505,2.8027534222860484,82.01712654614653,35.0,4660.0,4.6,5.9,4.289088639014612,3.4,42.4
248,10.603113699193782,4.433939315888295,104.7065044949762,34.0,11545.5,9.3,5.8,4.151039905898646,5.7,14.5
249,10.895071268445715,3.529814759484249,70.1246660730187,37.0,6352.9,5.1,5.1,4.365643155423357,3.3,31.2
250,10.329408669211675,4.2727969618852635,253.52112676056336,31.0,11625.0,11.9,6.8,5.424509391785796,7.4,11.5
251,10.130224639360469,4.55638002181866,254.80085348506404,31.0,7605.3,19.4,6.0,4.792479284293085,7.2,23.0
252,10.387763841068582,4.193060535161258,258.5446527012128,32.0,13318.2,10.5,5.5,4.412798293340635,6.6,20.0
253,10.419300717813158,4.012279609167797,225.2025202520252,30.0,12307.7,11.1,5.5,4.45318382899021,5.6,23.4
254,10.709516890152745,3.3852384490405383,89.87900902631074,33.0,10727.3,6.6,5.6,4.189654742026425,4.6,24.6
255,10.272288676272701,4.338488332659398,257.72151898734177,32.0,10428.6,14.4,6.0,4.963543686562405,7.4,10.5
256,10.216106110277941,4.222340284572508,223.25408618127787,30.0,7947.4,14.8,6.0,4.912654885736052,6.3,29.0
257,10.345284589891683,4.74965549613815,259.3233371780085,32.0,9571.4,12.4,5.7,4.497584975308154,7.0,38.2
258,10.203962446786662,4.026829705538023,192.11618257261412,31.0,7911.8,15.2,6.4,4.456670177669648,7.8,27.8
259,10.37380363296391,4.3899006911047875,256.1656165616562,32.0,9700.0,10.2,6.0,4.464758032271346,6.0,26.8
260,10.65443183182229,3.879233182605155,132.16821409066085,37.0,6333.3,6.4,4.5,3.8897773964808264,3.7,11.0
261,10.593880944899452,3.5339127807693487,124.87035884671229,39.0,2241.1,5.4,6.0,3.8877303128591016,5.6,57.3
262,10.422281345951296,3.207825988681616,247.64468371467024,33.0,8357.1,8.7,5.6,4.130354999745133,4.5,15.0
263,10.53342865719228,3.868917904893322,207.4788902291918,32.0,7352.9,8.0,6.0,4.943782987108415,4.2,7.7
264,10.58734168618448,3.9658869953187974,150.6849315068493,34.0,3430.6,7.1,5.3,4.141546163706395,4.2,43.4
265,10.517050253753231,4.116869072300778,105.28846153846153,39.0,2489.1,8.1,6.0,4.136765278106052,5.5,56.3
266,10.653723700080201,3.012231272934026,91.43286573146293,42.0,3257.6,6.0,5.9,3.9180050771056933,4.4,31.1
267,10.702570083504742,4.248495242049359,91.31652661064425,40.0,3075.8,5.6,4.4,3.673765816303888,4.1,49.5
268,10.573621958787001,4.010163273112485,158.54870775347914,35.0,7466.7,7.6,5.2,3.616308761279101,4.0,14.4
269,10.400619849170116,4.027724874880705,246.76072559746618,34.0,8615.4,8.6,5.0,3.758871825933971,5.3,7.2
270,10.555812738575819,3.8550561808214687,203.52941176470588,37.0,6250.0,7.0,5.2,4.000033882750859,4.5,17.9
271,10.447264276441805,4.482272049664937,202.41411327762302,33.0,7718.8,10.4,5.8,4.268297869345539,4.7,8.3
272,10.690807903113322,3.384860962342462,75.05465144522711,42.0,3060.6,5.9,5.1,4.04305126783455,4.3,28.6
273,10.8081104795426,3.652226136465901,67.9735234215886,41.0,4375.0,5.0,4.4,3.6109179126442243,3.0,22.2
274,10.463960116191533,2.9447467188211234,261.89821182943604,33.0,7531.3,8.4,4.8,4.039536325727106,4.8,23.3
275,10.604354856111211,2.819680329773632,176.11777535441658,37.0,7466.7,6.4,4.5,3.751854253275325,3.8,10.7
276,10.377545452109905,4.053249434274469,209.21985815602835,32.0,8600.0,10.1,5.6,4.01096295328305,5.4,15.4
277,10.466241269162477,3.7324830915960683,198.3645476127671,34.0,7343.8,9.1,5.0,4.11251186617755,4.2,18.4
278,10.576687095286378,3.611918412977808,88.19476343592099,42.0,2511.1,7.1,6.2,4.089332020398556,6.4,45.8
279,10.37598806198045,4.602763445957526,182.89541473467287,33.0,9541.7,10.9,6.1,4.286341384539473,5.2,3.4
280,10.60187099989132,3.3751120111864803,144.44746130871573,36.0,6966.7,7.4,5.0,3.824284091120139,4.4,19.7
281,10.470220808240414,4.199705077879927,43.784847490980646,35.0,3571.4,8.8,5.9,4.31748811353631,5.0,44.9
282,10.65135963278532,3.5590214668557225,11.201235998455001,45.0,1901.5,4.6,5.0,3.5263605246161616,4.8,55.9
283,10.45535914573812,3.6936910111111585,21.25999609908328,42.0,3378.4,7.5,5.7,3.9080149840306073,5.7,55.7
284,10.687160759795445,3.9506921465873,17.026850032743944,45.0,2608.7,4.4,5.2,3.8394523125933104,4.3,31.2
285,10.288749953326773,4.1238670014884224,26.12627700552671,34.0,1891.0,13.0,7.0,4.436751534363128,7.1,68.4
286,10.590113516105808,3.3643834085394393,16.518936341659952,44.0,4920.0,5.6,4.9,3.517497837358316,4.3,24.1
287,10.518943425380202,4.131882481541166,24.76780185758514,40.0,1671.1,7.6,5.3,4.276666119016055,5.6,60.7
288,10.421983682606339,4.024720311149827,15.06554490315007,38.0,1331.6,8.5,6.1,3.9512437185814275,5.7,75.3
289,10.294177375062137,4.304495955242658,25.28779014908473,38.0,3705.9,11.4,6.7,4.244200317766478,7.3,45.3
290,10.593880944899452,3.750754857832024,17.234468937875754,42.0,4482.8,5.8,5.3,4.119037174812473,4.2,26.0
291,10.486261675614703,3.3524072174927233,24.820007578628267,40.0,4316.7,6.8,5.8,4.085976312551584,5.2,32.1
292,10.59688470185128,4.069084895462863,16.87267019815578,45.0,3250.0,5.4,5.1,4.034240638152395,4.4,32.4
293,10.447844659510912,4.109294466916761,23.823823823823822,40.0,739.6,8.0,4.9,4.399375273008495,5.2,79.0
294,10.522988192927775,4.260128916641777,56.06566499721759,35.0,5500.0,7.6,5.7,5.39544407727876,4.9,8.1
295,10.54875665285161,4.029700114491559,16.488335379757938,44.0,4963.0,6.1,5.3,4.360547602996758,5.1,18.8
296,10.409099609249232,3.7731487683931277,25.193085693269584,39.0,2000.0,9.3,5.5,4.416428061391214,5.6,45.0
297,10.639215180631192,3.966511190712216,12.859439185568853,39.0,5096.2,5.1,5.7,3.8543938925915096,4.0,16.7
298,10.770167783856948,3.8506143772995025,9.228352640879638,46.0,571.1,4.1,4.4,3.903990833730882,4.1,82.0
299,10.367221568768269,4.239183888853715,189.8115840893231,31.0,6452.4,11.0,5.6,4.59511985013459,5.0,27.8
300,10.332017933575289,4.515182706707664,179.37853107344634,31.0,3431.8,11.8,5.8,4.598145571051127,5.7,32.2
301,10.452475637396468,4.293734027528203,98.13912272928667,28.0,4212.1,12.2,5.9,4.626931677769604,4.5,40.5
302,10.691262862174856,3.623683254557394,36.9286196802522,40.0,5850.0,5.1,4.9,3.768152635008444,3.8,17.7
303,10.474749545105949,4.033719940405666,97.46543778801843,34.0,4233.3,7.8,5.0,4.203198967134183,4.2,44.9
304,10.765955477712776,3.602302954278366,37.17001055966209,44.0,2975.6,4.0,4.6,3.9396381724611196,3.2,33.4
305,10.54507824618167,3.6651629274966204,31.25,40.0,490.1,5.8,5.7,4.229749199228304,5.6,85.5
306,10.409401131941099,3.877384020804957,170.7865168539326,33.0,523.4,8.2,6.0,5.730099782973574,4.2,31.4
307,10.525407223807706,3.7582295322487296,64.45226572811262,34.0,3611.1,7.6,5.2,4.273884476054178,4.2,48.1
308,10.794870648704098,3.631721040273988,27.70012706480305,44.0,1685.5,4.2,3.9,3.763522997109702,3.2,55.7
309,10.67959625381042,3.566277132021604,35.516093229744726,39.0,5750.0,4.3,4.6,4.034240638152395,3.5,18.0
310,10.748282282705214,2.504089469204774,69.89951944080384,44.0,1425.7,4.7,5.7,4.127134385045092,4.7,61.0
311,10.676369701114927,3.677097285415676,70.75673364685763,40.0,3530.3,6.1,5.7,4.070734696582967,4.3,33.3
312,10.368164520276139,4.3243296453530276,184.63524854744998,31.0,5500.0,9.6,5.6,4.480740107609915,4.5,26.9
313,10.59813360921981,3.561366133814977,76.93960885450248,35.0,1682.4,6.0,5.1,4.379523504455763,3.8,62.8
314,10.323184242891017,4.391341405948429,181.40832975525979,31.0,4057.1,11.9,5.8,4.880526608749236,5.8,30.8
315,10.632725553240427,3.944953683241158,58.650409922219886,39.0,2630.4,5.6,4.8,4.732683506287051,4.1,34.5
316,10.442025614868655,3.8881915957042645,100.04074979625102,28.0,4532.3,11.0,5.4,4.819474788635096,4.1,26.2
317,10.39451854897394,4.024577796719999,91.70224614813439,33.0,4128.6,9.0,6.0,4.33990170837321,5.2,32.0
318,10.679826323982837,3.5497866318708016,39.32707013327507,40.0,2431.8,4.6,5.2,4.2456340097683265,4.1,49.5
319,10.411509248969384,4.303118173253358,174.1176470588235,31.0,5934.8,10.7,5.6,4.544358046591334,4.6,33.3
320,10.384060133131097,4.008614493562381,100.06039863096436,32.0,3262.5,9.2,5.9,4.73707525686803,5.2,41.3
321,10.369420407411383,4.120777819290256,124.92282362626055,33.0,2897.7,7.7,6.1,4.475061500641071,5.1,52.5
322,10.464245545050328,4.140650315098612,149.64729593550555,33.0,4500.0,9.2,5.7,4.481871969643598,5.0,42.9
323,10.855724411183752,3.462254789424611,98.00288243771875,37.0,4956.5,5.4,5.1,4.675628649636653,3.1,42.2
324,10.81335771660736,2.8051119139453413,88.70178186802428,37.0,5523.8,4.3,5.0,4.290459441148391,3.6,35.2
325,10.337216125917152,4.192414644617248,264.8854961832061,31.0,4574.1,10.1,5.6,4.60816569496789,5.6,26.6
326,10.399707023912757,4.0366654506354225,140.52132701421803,35.0,3411.8,7.3,6.0,4.578826210648489,5.9,36.4
327,10.434409878001242,4.172797624960003,141.75124720454156,31.0,4875.0,7.9,6.0,4.464758032271346,3.7,41.4
328,10.3465695242156,3.9773165284890863,112.8789507632767,33.0,3697.0,10.0,6.4,4.399375273008495,5.5,45.3
329,10.444066134451466,4.0366654506354225,109.25306577480491,35.0,3180.6,6.8,5.8,4.592084946439436,4.8,41.4
330,10.421685930631531,4.695395277580817,238.7063655030801,33.0,7264.7,9.4,5.6,4.324132656254979,5.6,15.8
331,10.434997767494952,4.277924052740171,261.4885114885115,32.0,6175.0,8.8,5.6,4.364371699435161,4.7,27.1
332,10.291806501809322,4.269335907921211,239.29282868525897,32.0,3276.3,11.2,6.1,4.835487941050301,5.8,39.1
333,10.486540810299,4.6165682309404605,294.9479940564636,31.0,8970.6,8.9,5.3,5.270432163058501,3.7,11.1
334,10.389918019467396,4.5972020163389145,276.90742624618514,31.0,5285.7,9.2,5.8,4.443827035579329,4.8,48.7
335,10.5946327304254,4.198080382152925,132.09939148073022,36.0,6361.1,6.4,4.9,3.9852734671677386,3.8,17.9
336,10.370047760004104,4.702530658978842,293.7896070975919,32.0,7937.5,8.7,5.1,4.775756486563625,5.6,10.2
337,10.457085268145988,4.06409251905158,116.6973227059064,34.0,6000.0,8.1,6.4,4.384523514872469,5.5,22.6
338,10.64875268735818,4.094638723130237,157.00583819849876,34.0,2079.4,6.3,5.5,4.460144413937834,3.6,54.2
339,10.519753688760115,4.1946545620938585,134.88773747841105,34.0,4689.7,6.7,5.7,4.472780997942346,4.6,42.5
340,10.759603561374213,3.8794813523545364,127.50321513871027,36.0,6388.9,5.2,5.1,4.760463070394127,3.9,7.4
341,10.713750879764753,4.485468553059607,109.22549196605885,31.0,15250.0,8.2,6.5,5.008633291425583,6.0,11.0
342,10.576432025778553,3.704181114863337,165.77141151894955,29.0,13272.7,11.3,6.1,5.2045559867335625,5.3,13.5
343,10.486819867088867,4.385275148629713,144.00130761686825,31.0,12636.4,9.9,5.8,4.888090941338162,7.3,16.4
344,10.611277009832943,3.659742860027281,90.79754601226995,32.0,15125.0,8.7,6.8,4.583946549536464,6.8,14.4
345,10.677061982208688,4.274069493168789,126.39545884578999,31.0,12777.8,8.9,6.2,5.2663105704129505,6.1,9.3
346,10.422876406962606,4.357929083094821,174.69204927211646,31.0,16000.0,10.9,5.7,5.205653681684617,7.8,15.9
347,10.77499010162015,3.7978018613381233,93.12977099236642,33.0,11650.0,6.9,5.6,4.566429357671661,5.1,21.6
348,10.687389096364537,4.284224019895798,127.74193548387098,31.0,13681.8,7.3,5.2,4.536891345234797,4.9,10.5
349,10.573621958787001,4.122278270550003,104.16255671730124,33.0,14750.0,10.1,6.3,4.28771595520264,7.3,18.3
350,10.475314197859518,4.030989173141751,148.53871648086772,30.0,15000.0,10.3,6.0,4.472780997942346,6.6,16.9
351,10.583296168656894,4.008813153084265,115.1053656808925,33.0,12050.0,9.4,5.9,4.672828834461906,6.8,16.6
352,10.578979797857352,4.063359022686176,105.66037735849056,31.0,16187.5,9.1,6.2,4.5031374604229395,6.6,10.4
353,10.617906868371612,4.10484728442125,106.23386204352637,33.0,15500.0,9.0,5.7,4.489759334476764,6.3,8.1
354,10.74051860342465,3.811753552264471,99.58355965960529,32.0,12888.9,7.7,6.6,5.497168225293202,6.3,9.6
355,10.68898599416026,3.9684783416768945,94.67242620590353,32.0,14812.5,8.4,6.2,4.9890711161804155,6.5,10.4
356,10.54770705947265,4.236072722050801,126.32100396301188,32.0,16625.0,9.9,5.7,4.515245478460105,7.2,13.3
357,10.909436156340819,3.8511248232215496,260.85141903171956,35.0,16583.3,5.5,6.4,4.520701029361642,3.5,5.9
358,11.071625903852848,3.479879903696624,268.33935785668723,36.0,8800.0,4.1,5.7,5.752890048763229,2.8,10.8
359,11.089805421623343,4.336906199393412,182.81489036206017,37.0,9055.6,4.2,4.5,4.983606621708336,2.6,27.9
360,10.681894577046897,4.323448464138287,155.18425268940263,35.0,20875.0,9.5,6.1,5.2663105704129505,6.5,10.5
361,11.031820442653318,4.049069340160114,282.65149857799173,33.0,17800.0,5.5,5.0,4.715816706075155,2.5,13.3
362,10.690125076183412,3.7640690921383992,172.31920199501246,39.0,13250.0,9.8,6.0,4.681204872264089,7.1,29.2
363,10.694215061434937,4.184364412702445,295.5006080259424,34.0,18100.0,7.7,5.1,4.754451888703846,5.2,10.0
364,10.312280450736967,4.884028107570016,169.34697855750488,34.0,9888.9,14.3,5.6,4.991112627607392,9.1,34.6
365,10.969920942840002,4.09563571798572,247.7696674776967,38.0,14583.3,5.7,5.9,4.769836807543325,3.6,8.5
366,10.910897877777767,4.561318303459242,209.27627156621105,36.0,9750.0,6.1,6.3,4.534747721691546,3.5,28.2
367,10.886127664951816,4.619558923440191,143.61960213488598,38.0,12357.1,7.7,5.9,4.5612182984589085,5.4,15.3
368,10.510259517349327,4.583430199351685,145.50710672127198,35.0,15833.3,12.4,5.6,4.583946549536464,7.9,9.3
369,10.92791494301486,5.093292527777265,202.23010643689813,35.0,15300.0,5.1,5.2,5.195730777772936,3.2,11.9
370,11.060840336226837,3.1860860020452098,249.48749487494877,34.0,16333.3,5.1,5.4,4.617098756853365,1.8,5.8
371,10.906872991261217,3.7775450911995927,215.86089906700593,35.0,13142.9,4.5,5.4,4.407938016458383,2.7,28.4
372,11.012050172057405,3.7910703950104834,167.11590296495956,43.0,8055.6,4.3,5.5,4.873669439023098,3.3,43.1
373,10.494048144320972,4.58047757339772,134.98098859315587,35.0,13285.7,11.1,6.5,4.428433007488037,7.7,21.9
374,10.91490662950186,3.550491452875452,193.00873907615482,37.0,11642.9,4.5,6.2,4.897093252697127,3.6,9.1
375,10.630794584742778,3.6560896312909454,81.82626741772903,39.0,3425.9,5.4,4.6,3.9180050771056933,3.3,43.5
376,10.65325133351497,4.226138334948082,68.75725900116144,36.0,6300.0,5.9,4.6,3.572345637857985,4.1,10.8
377,10.613983371430686,3.815414966908221,132.77268093781854,37.0,5342.1,6.4,4.7,4.330733340286331,4.4,26.5
378,10.727662995502477,4.046420573940518,94.83438485804416,33.0,10333.3,5.1,4.1,3.8394523125933104,2.8,7.0
379,10.524870166866762,3.79202021303345,50.08891523414345,38.0,4605.3,5.7,5.6,3.9415818076696905,4.5,27.5
380,10.553466237694694,3.859272440042617,38.90954151177199,37.0,1348.7,5.1,5.3,3.899950424193877,3.6,75.7
381,10.728758886023115,3.552020271396739,139.44655453065656,34.0,2352.3,7.6,5.6,4.063885354737392,3.3,42.1
382,10.699191321421166,3.600586846968258,110.83333333333334,38.0,6093.8,5.5,4.3,3.594568774642695,3.2,11.0
383,10.631277676539613,4.3525357280089665,111.52111521115211,31.0,5763.2,8.1,5.2,5.818003618746224,3.4,23.6
384,10.453053004618049,4.215100763357901,135.80246913580245,32.0,7807.7,9.3,5.8,4.247065649239764,4.6,34.5
385,10.639694222556521,3.972647627244581,84.03597526700393,40.0,5250.0,5.1,5.2,3.5234150143864045,3.3,21.6
386,10.641847075917621,3.4845789906012063,127.26723095525996,41.0,4090.9,5.1,4.7,3.711130063048756,4.1,28.2
387,10.712861002064205,3.6888794541139363,89.1156462585034,31.0,7464.3,8.7,4.4,4.091005660956586,2.6,23.9
388,10.67266941937207,3.87520903230543,69.51987834021291,35.0,6176.5,4.9,4.7,3.4531571205928664,3.5,5.8
389,10.541122023165814,3.5371807575339647,80.38585209003216,36.0,3788.5,5.7,5.3,4.127134385045092,3.8,33.1
390,10.789937442399262,4.150914913710495,60.57357276869472,39.0,6000.0,4.2,4.1,3.673765816303888,2.8,22.7
391,10.605594474467546,3.6429920496024657,136.76148796498904,32.0,6466.7,8.7,5.8,5.7375395714543345,4.4,31.6
392,10.572598155267832,4.30088753828761,111.22569239835003,31.0,14454.5,8.2,5.4,4.585987366571318,4.5,13.1
393,10.810131907358478,4.006174436551253,75.53093259464451,31.0,9961.5,5.3,5.6,4.574710978503383,3.4,27.9
394,10.713528484567572,4.05586376771153,78.10478654592497,31.0,12636.4,6.2,5.6,5.2699178920263385,4.2,13.2
395,10.380342656730965,5.030991954150589,132.57575757575756,30.0,14041.7,14.4,5.9,5.192401140956488,5.8,14.4
396,10.583549493547418,4.799023779899369,117.6023124904914,30.0,16777.8,7.8,5.5,5.120983351265121,4.7,10.2
397,10.509168707314798,4.217218660372636,76.54859828772872,33.0,8593.8,11.0,5.3,4.633757642840004,5.4,25.7
398,10.638256407786892,4.0162618159767725,108.4818684695759,33.0,7575.0,8.1,5.5,4.768988271217486,4.4,37.9
399,10.517320926376348,4.323567159612693,115.98746081504702,33.0,9866.7,11.6,5.4,4.484131857611035,5.2,13.3
400,10.52567564415558,4.584419241883053,129.67615857063095,29.0,15727.3,9.0,5.8,4.69866052907543,4.5,20.0
401,10.576432025778553,4.689194085172648,150.3641296587177,31.0,11692.3,7.3,5.3,4.96563792816552,4.5,24.9
402,10.534759329377986,4.8028198884760815,123.84775498067202,33.0,11958.3,9.1,5.2,4.802380355275797,5.5,20.7
403,10.593630224075774,4.086376392572924,158.04783451842275,32.0,10428.6,7.9,5.8,4.745801315727837,4.1,13.2
404,10.464530892462736,4.891108578835046,177.99906643846273,32.0,16500.0,10.6,5.8,4.570578741218473,4.7,13.2
405,10.577706723210554,3.503997076458308,124.42622950819673,33.0,11000.0,8.4,5.4,4.406719247264253,4.7,14.2
406,10.51080447649088,3.740417576511034,158.13084112149534,33.0,8470.6,9.8,5.9,4.2612704335380815,4.7,26.6
407,10.552421578419748,3.985634822771392,142.40153085632275,32.0,9966.7,8.7,5.4,4.345103280569283,4.1,18.3
408,10.642563664984474,3.9570701833187436,101.34600158353128,31.0,11454.5,8.7,5.5,4.154184562578117,4.5,22.4
409,10.635855446249355,3.9679034638226027,87.15674569333105,33.0,9133.3,8.9,5.7,4.557029810660157,4.3,19.7
410,10.480381776271823,4.423561133677432,112.50377529447297,31.0,15850.0,10.8,5.3,4.483002552013883,5.2,16.6
411,10.458234363360047,4.730451679140472,121.14718971485084,31.0,12909.1,12.0,5.4,4.653960350157523,5.9,16.8
412,10.352650515910012,4.096594281956116,62.22367774684788,34.0,4790.3,12.3,6.0,4.602165676967792,6.9,46.7
413,10.71152469897003,4.787938770058154,73.95298147283201,34.0,6130.4,7.8,5.4,4.660604892876192,4.7,34.6
414,10.547969561114792,4.582892709416682,104.77471418964359,31.0,10117.6,9.5,5.6,4.6839813664123815,4.0,13.5
415,10.573110188049116,4.379676457328928,70.5532212885154,36.0,8026.3,9.9,5.2,4.023564380161053,4.7,3.0
416,10.658670124015526,3.584993709607215,70.09420405556442,35.0,8823.5,8.1,5.6,4.252771798816619,4.6,20.7
417,10.337864004138712,4.233243719009074,62.36594621349612,34.0,6083.3,13.1,6.3,4.547541073151455,6.8,30.1
418,10.327447243280456,4.047419490293665,159.81403457794565,29.0,9250.0,13.5,5.1,4.56954300834494,5.2,22.6
419,10.62035125971339,3.695568442264733,82.23178604365201,34.0,8277.8,8.9,5.3,4.382026634673881,4.4,22.2
420,10.49543222758691,4.192865774229685,70.36557748301522,36.0,6125.0,9.5,5.8,4.247065649239764,5.5,21.6
421,10.603858578185394,4.384529764892,93.89101006594933,33.0,9093.8,10.4,5.4,4.410371107683024,4.8,25.6
422,10.663358365138981,3.7822748017134895,81.17088607594937,35.0,8138.9,7.2,4.8,4.312140507209715,4.7,11.9
423,10.48458522928745,4.359218196592731,124.19062419062419,32.0,8333.3,10.4,5.7,5.17105201550216,5.2,13.6
424,10.358377543971816,4.207140056367445,153.43673965936742,30.0,8777.8,13.5,5.2,5.028475212224587,5.2,16.6
425,10.574644715204458,4.270380035549863,72.16341136126435,34.0,9235.3,8.8,5.9,4.3267781604434035,4.6,9.7
426,10.45363003867907,4.236566671184085,102.44526130733578,33.0,8333.3,12.5,5.6,4.90453376321371,5.9,24.1
427,10.520293499839351,3.9936435337828993,71.24981598704548,35.0,9235.3,10.4,5.9,4.464758032271346,5.5,13.1
428,10.524870166866762,4.118993697496755,108.8256746900073,31.0,10966.7,10.0,5.2,4.222444564849416,4.8,16.1
429,10.399402563566365,3.8809716655960957,68.39153247693143,34.0,6500.0,12.1,5.9,4.541164856012179,6.2,27.9
430,10.72260637265801,4.513820407399863,124.56217162872154,33.0,7392.9,4.5,5.2,4.578826210648489,3.4,12.8
431,10.65301506653218,3.8527064282717265,77.10144927536231,40.0,4227.3,5.0,4.8,3.716008121502189,3.8,42.7
432,10.565659928796643,4.226532320113071,162.79069767441862,32.0,9772.7,5.8,6.1,4.526126978647638,4.2,14.5
433,10.306616600846745,4.625180381994976,144.9074074074074,33.0,3833.3,11.0,6.1,4.5031374604229395,5.3,50.0
434,10.817976662463655,4.183510391959946,73.18894697535475,33.0,7750.0,3.4,4.3,4.385769620952716,2.3,15.2
435,10.337216125917152,4.515872048340395,163.07692307692307,32.0,10272.7,10.9,5.5,4.478472532942134,5.0,23.0
436,10.479538961219825,4.275364640725067,230.99161607400984,33.0,10944.4,8.2,5.4,4.1059436980654525,3.8,12.3
437,10.848948661710063,3.94327554893225,113.38508586215008,35.0,7500.0,3.7,5.0,4.02535169073515,2.5,5.7
438,10.415112856472684,4.252461430319238,195.83023082650783,32.0,8625.0,8.4,6.4,4.189654742026425,4.4,19.0
439,10.444357297650495,4.019068441450892,144.81623697202414,34.0,6700.0,9.7,5.6,4.07753744390572,4.6,36.6
440,10.564369772508797,3.0979232144505384,58.72093023255814,39.0,5083.3,5.0,5.1,3.5409593240373143,3.6,34.3
441,10.742897240074326,4.193662763423965,101.06820049301561,37.0,5305.6,5.0,4.2,4.241326752570746,2.9,18.9
442,10.371614421769003,4.143177280488435,93.50366947540093,34.0,4704.5,10.5,5.3,4.278054044290903,4.2,52.8
443,10.383750870719478,4.319307950253297,131.25988402741172,35.0,5555.6,9.1,6.2,4.293195420967266,5.4,37.8
444,10.806490390083347,3.439938209978586,86.9044768972947,37.0,5157.9,4.0,5.0,3.893859034800475,3.4,24.4
445,10.389918019467396,4.4325105401058735,117.20321931589538,35.0,5805.6,8.3,6.0,4.079230924412053,5.4,41.6
446,10.765955477712776,4.54364099604123,97.54385964912281,33.0,8954.5,4.3,5.0,4.721173861744398,3.2,15.7
447,11.03811027872727,3.837121697255028,82.97320656871219,43.0,1371.0,3.2,5.3,4.22683374526818,2.6,62.2
448,10.695801104590572,3.661972001194012,92.9460580912863,37.0,4950.0,5.6,4.4,4.044804116661965,3.1,32.3
449,10.834272730560736,3.3257807423774013,83.78063010501751,33.0,4891.3,3.6,4.3,4.051784947803305,2.7,28.5
450,10.437052663271608,4.0644035992391,235.2941176470588,29.0,2420.6,14.1,6.1,4.962844630259907,5.4,30.9
451,10.361861316299695,4.200378705389401,264.00162337662334,29.0,17888.9,14.5,5.9,4.523960130562548,5.8,6.1
452,10.271942835010393,4.226265530664302,185.7764876632801,30.0,5960.0,16.0,5.8,4.742320024135325,6.7,21.7
453,10.400315666658265,4.04621907072586,198.96193771626298,29.0,8972.2,12.0,5.2,4.533674184283021,5.8,26.6
454,10.368478639958319,4.0101148281943475,195.58944765045342,30.0,6428.6,12.7,5.4,4.890349128221754,6.1,30.6
455,10.385296227231626,3.928269978092015,290.64779064779066,29.0,16050.0,13.6,6.1,4.999237249143887,5.3,10.9
456,10.384060133131097,3.999365015583294,315.3424657534247,28.0,15500.0,14.8,5.3,4.280824129164719,6.2,12.3
457,10.355518129791614,3.966417077493945,196.58634538152612,29.0,8722.2,14.6,6.2,4.406719247264253,5.8,23.5
458,10.442025614868655,4.148334267117003,209.68870234347676,30.0,13666.7,12.3,5.5,4.416428061391214,5.7,13.8
459,10.450162829195817,4.487648622421053,255.12330670371657,29.0,14583.3,13.0,5.9,4.694096395182493,5.5,2.2
460,10.359962581552038,4.2127527932724025,332.31564114607795,28.0,22857.1,15.4,5.6,4.198704577546343,5.1,2.4
461,10.344319804481584,4.4617578643819655,326.8472906403941,28.0,19062.5,16.1,5.0,4.394449154672439,5.9,3.2
462,10.299911915992144,4.256352113544579,272.83395266966556,28.0,8815.8,17.8,5.1,4.355425952876702,5.9,48.6
463,10.360279287809632,4.393152123840284,275.621456607065,28.0,11884.6,15.4,5.8,4.320151230955794,6.2,26.6
464,10.333320017092587,4.189974793237351,235.99453445246925,29.0,15600.0,15.3,5.5,4.28771595520264,6.2,10.3
